#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chr12	9500000	10000000	0.545240	0.454760	137808	113595	113785	134812	0	0	500000
Chr12	10000000	10500000	0.542352	0.457648	134294	116780	112044	136882	0	0	500000
Chr12	10500000	11000000	0.547562	0.452438	136523	112079	114140	137258	0	0	500000
Chr12	11000000	11500000	0.554670	0.445330	136076	112034	110631	141259	0	0	500000
Chr12	11500000	12000000	0.551226	0.448774	138052	111748	112639	137561	0	0	500000
Chr12	12000000	12500000	0.552310	0.447690	138601	112910	110935	137554	0	0	500000
Chr12	12500000	13000000	0.556900	0.443100	140673	110929	110621	137777	0	0	500000
Chr12	13000000	13500000	0.548440	0.451560	136391	115382	110398	137829	0	0	500000
Chr12	13500000	14000000	0.548520	0.451480	136142	112779	112961	138118	0	0	500000
Chr12	14000000	14500000	0.545188	0.453812	136624	111399	115507	135970	500	0	500000
Chr12	14500000	15000000	0.546882	0.453118	136686	113703	112856	136755	0	0	500000
Chr12	15000000	15500000	0.562562	0.437438	136905	107963	110756	144376	0	0	500000
Chr12	15500000	16000000	0.541250	0.458750	133988	113861	115514	136637	0	0	500000
Chr12	16000000	16500000	0.541614	0.458386	133236	114710	114483	137571	0	0	500000
Chr12	16500000	17000000	0.534614	0.465386	136442	115559	117134	130865	0	0	500000
Chr12	17000000	17500000	0.550426	0.449574	141428	114511	110276	133785	0	0	500000
Chr12	17500000	18000000	0.540778	0.459222	135601	113250	116361	134788	0	0	500000
Chr12	18000000	18500000	0.548574	0.451426	137843	112150	113563	136444	0	0	500000
Chr12	18500000	19000000	0.544166	0.455834	137993	116282	111635	134090	0	0	500000
Chr12	19000000	19500000	0.540524	0.458476	133549	112950	116288	136713	500	0	500000
Chr12	19500000	20000000	0.536952	0.461048	137450	115746	114778	131026	1000	0	500000
Chr12	20000000	20500000	0.545368	0.454632	138263	113774	113542	134421	0	0	500000
Chr12	20500000	21000000	0.538948	0.459052	130946	113479	116047	138528	1000	0	500000
Chr12	21000000	21500000	0.548766	0.451234	135638	111532	114085	138745	0	0	500000
Chr12	21500000	22000000	0.546848	0.451152	141317	112749	112827	132107	1000	0	500000
Chr12	22000000	22500000	0.550160	0.449840	138344	113379	111541	136736	0	0	500000
Chr12	22500000	23000000	0.549944	0.450056	137320	111921	113107	137652	0	0	500000
Chr12	23000000	23500000	0.534588	0.464412	132131	115796	116410	135163	500	0	500000
Chr12	23500000	24000000	0.557014	0.441986	139801	110274	110719	138706	500	0	500000
Chr12	24000000	24500000	0.556526	0.443474	138152	111765	109972	140111	0	0	500000
Chr12	24500000	25000000	0.545966	0.453034	136274	111220	115297	136709	500	0	500000
Chr12	25000000	25500000	0.563438	0.436562	140149	109294	108987	141570	0	0	500000
Chr12	25500000	26000000	0.566410	0.433590	141587	109479	107316	141618	0	0	500000
Chr12	26000000	26500000	0.567636	0.432364	143627	108254	107928	140191	0	0	500000
Chr12	26500000	27000000	0.561144	0.437856	141843	110797	108131	138729	500	0	500000
Chr12	27000000	27500000	0.557154	0.442846	137069	110865	110558	141508	0	0	500000
Chr12	27500000	28000000	0.568948	0.430052	144510	107139	107887	139964	500	0	500000
Chr12	28000000	28500000	0.564932	0.435068	144396	110494	107040	138070	0	0	500000
Chr12	28500000	29000000	0.558938	0.440062	138756	109354	110677	140713	500	0	500000
Chr12	29000000	29500000	0.560884	0.439116	139101	109753	109805	141341	0	0	500000
Chr12	29500000	30000000	0.560472	0.439528	141198	109859	109905	139038	0	0	500000
Chr12	30000000	30500000	0.553186	0.445814	136322	110679	112228	140271	500	0	500000
Chr12	30500000	31000000	0.560516	0.439484	136708	107486	112256	143550	0	0	500000
Chr12	31000000	31500000	0.553042	0.445958	137341	110655	112324	139180	500	0	500000
Chr12	31500000	32000000	0.562304	0.437696	138993	109745	109103	142159	0	0	500000
Chr12	32000000	32500000	0.558908	0.440092	138958	110829	109217	140496	500	0	500000
Chr12	32500000	33000000	0.562044	0.437956	140367	109666	109312	140655	0	0	500000
Chr12	33000000	33500000	0.567732	0.432268	144501	107634	108500	139365	0	0	500000
Chr12	33500000	34000000	0.564458	0.433542	141365	109671	107100	140864	1000	0	500000
Chr12	34000000	34500000	0.560794	0.438206	140803	109656	109447	139594	500	0	500000
Chr12	34500000	35000000	0.556478	0.442522	139167	110235	111026	139072	500	0	500000
Chr12	35000000	35500000	0.561274	0.438726	139363	110129	109234	141274	0	0	500000
Chr12	35500000	36000000	0.563500	0.436500	138589	109247	109003	143161	0	0	500000
Chr12	36000000	36500000	0.557788	0.442212	141663	111857	109249	137231	0	0	500000
Chr12	36500000	37000000	0.562730	0.437270	141491	110385	108250	139874	0	0	500000
Chr12	37000000	37500000	0.554856	0.445144	137599	111401	111171	139829	0	0	500000
Chr12	37500000	38000000	0.556262	0.443738	139460	111386	110483	138671	0	0	500000
Chr12	38000000	38500000	0.558864	0.441136	140247	110454	110114	139185	0	0	500000
Chr12	38500000	39000000	0.562368	0.437632	141405	109162	109654	139779	0	0	500000
Chr12	39000000	39500000	0.559540	0.438460	142664	109928	109302	137106	1000	0	500000
Chr12	39500000	40000000	0.562122	0.436878	140816	108687	109752	140245	500	0	500000
Chr12	40000000	40500000	0.569884	0.430116	137791	104706	110352	147151	0	0	500000
Chr12	40500000	41000000	0.567024	0.432976	139106	107595	108893	144406	0	0	500000
Chr12	41000000	41500000	0.553242	0.446758	138745	111893	111486	137876	0	0	500000
Chr12	41500000	42000000	0.554626	0.445374	137412	112128	110559	139901	0	0	500000
Chr12	42000000	42500000	0.570626	0.429374	145012	108835	105852	140301	0	0	500000
Chr12	42500000	43000000	0.558378	0.440622	138026	109257	111054	141163	500	0	500000
Chr12	43000000	43500000	0.551720	0.448280	137218	112458	111682	138642	0	0	500000
Chr12	43500000	44000000	0.550870	0.449130	135344	110479	114086	140091	0	0	500000
Chr12	44000000	44500000	0.564394	0.435606	139624	107587	110216	142573	0	0	500000
Chr12	44500000	45000000	0.566792	0.431208	144492	107410	108194	138904	1000	0	500000
Chr12	45000000	45500000	0.559276	0.440724	141324	111271	109091	138314	0	0	500000
Chr12	45500000	46000000	0.556366	0.442634	135964	109972	111345	142219	500	0	500000
Chr12	46000000	46500000	0.549278	0.450722	137420	114258	111103	137219	0	0	500000
Chr12	46500000	47000000	0.550310	0.447690	140306	113898	109947	134849	1000	0	500000
Chr12	47000000	47500000	0.573110	0.426890	140175	104698	108747	146380	0	0	500000
Chr12	47500000	48000000	0.569662	0.430338	144978	107902	107267	139853	0	0	500000
Chr12	48000000	48500000	0.560406	0.439594	142089	110768	109029	138114	0	0	500000
Chr12	48500000	49000000	0.568638	0.431362	142396	109087	106594	141923	0	0	500000
Chr12	49000000	49500000	0.549918	0.450082	135156	111029	114012	139803	0	0	500000
Chr12	49500000	50000000	0.560640	0.439360	141151	110239	109441	139169	0	0	500000
Chr12	50000000	50500000	0.544574	0.455426	137850	113750	113963	134437	0	0	500000
Chr12	50500000	51000000	0.550710	0.449290	137814	111719	112926	137541	0	0	500000
Chr12	51000000	51500000	0.564340	0.434660	145308	109723	107607	136862	500	0	500000
Chr12	51500000	52000000	0.555046	0.444954	141834	113288	109189	135689	0	0	500000
Chr12	52000000	52500000	0.561292	0.437708	143234	110267	108587	137412	500	0	500000
Chr12	52500000	53000000	0.560940	0.439060	140496	110151	109379	139974	0	0	500000
Chr12	53000000	53500000	0.553024	0.445976	138982	111736	111252	137530	500	0	500000
Chr12	53500000	54000000	0.549364	0.449636	136642	110982	113836	138040	500	0	500000
Chr12	54000000	54500000	0.551536	0.448464	139115	110773	113459	136653	0	0	500000
Chr12	54500000	55000000	0.554004	0.445996	137968	112039	110959	139034	0	0	500000
Chr12	55000000	55500000	0.555912	0.444088	141734	112641	109403	136222	0	0	500000
Chr12	55500000	56000000	0.562608	0.437392	138383	106074	112622	142921	0	0	500000
Chr12	56000000	56500000	0.547592	0.449408	133727	111660	113044	140069	1500	0	500000
Chr12	56500000	57000000	0.553762	0.446238	139160	111876	111243	137721	0	0	500000
Chr12	57000000	57500000	0.546500	0.453500	136256	112589	114161	136994	0	0	500000
Chr12	57500000	58000000	0.556632	0.443368	137654	109498	112186	140662	0	0	500000
Chr12	58000000	58500000	0.560798	0.439202	139028	107875	111726	141371	0	0	500000
Chr12	58500000	59000000	0.556272	0.442728	141749	111169	110195	136387	500	0	500000
Chr12	59000000	59500000	0.556776	0.443224	143708	111654	109958	134680	0	0	500000
Chr12	59500000	60000000	0.543010	0.456990	135665	115357	113138	135840	0	0	500000
Chr12	60000000	60500000	0.524698	0.473302	133266	117005	119646	129083	1000	0	500000
Chr12	60500000	61000000	0.542324	0.457676	134941	113853	114985	136221	0	0	500000
Chr12	61000000	61500000	0.538488	0.461512	135033	114879	115877	134211	0	0	500000
Chr12	61500000	62000000	0.550308	0.449692	138864	112722	112124	136290	0	0	500000
Chr12	62000000	62500000	0.572696	0.426304	139599	107887	105265	146749	500	0	500000
Chr12	62500000	63000000	0.553200	0.446800	141090	112272	111128	135510	0	0	500000
Chr12	63000000	63500000	0.541380	0.457620	138369	114841	113969	132321	500	0	500000
Chr12	63500000	64000000	0.536046	0.463954	133912	115684	116293	134111	0	0	500000
Chr12	64000000	64500000	0.545024	0.453976	133707	111614	115374	138805	500	0	500000
Chr12	64500000	65000000	0.540698	0.459302	132237	115054	114597	138112	0	0	500000
Chr12	65000000	65500000	0.540338	0.459662	137066	115047	114784	133103	0	0	500000
Chr12	65500000	66000000	0.543254	0.455746	135938	113124	114749	135689	500	0	500000
Chr12	66000000	66500000	0.541580	0.458420	133091	113267	115943	137699	0	0	500000
Chr12	66500000	67000000	0.530716	0.469284	130806	116736	117906	134552	0	0	500000
Chr12	67000000	67500000	0.543534	0.455466	137368	114989	112744	134399	500	0	500000
Chr12	67500000	68000000	0.539386	0.460614	136662	114905	115402	133031	0	0	500000
Chr12	68000000	68500000	0.532842	0.467158	132785	116901	116678	133636	0	0	500000
Chr12	68500000	69000000	0.535148	0.464852	130866	115492	116934	136708	0	0	500000
Chr12	69000000	69500000	0.532140	0.467860	136591	117497	116433	129479	0	0	500000
Chr12	69500000	70000000	0.526630	0.471370	132460	117887	117798	130855	1000	0	500000
Chr12	70000000	70500000	0.535586	0.464414	134402	115797	116410	133391	0	0	500000
Chr12	70500000	71000000	0.526370	0.473630	131045	118088	118727	132140	0	0	500000
Chr12	71000000	71500000	0.518248	0.480752	133046	121510	118866	126078	500	0	500000
Chr12	71500000	72000000	0.554532	0.444468	143224	111037	111197	134042	500	0	500000
Chr12	72000000	72500000	0.543622	0.456378	138631	115709	112480	133180	0	0	500000
Chr12	72500000	73000000	0.523254	0.476746	130234	119373	119000	131393	0	0	500000
Chr12	73000000	73500000	0.534678	0.465322	134576	116969	115692	132763	0	0	500000
Chr12	73500000	74000000	0.530980	0.469020	135822	118223	116287	129668	0	0	500000
Chr12	74000000	74500000	0.522786	0.477214	133659	119686	118921	127734	0	0	500000
Chr12	74500000	75000000	0.534308	0.465692	132439	117026	115820	134715	0	0	500000
Chr12	75000000	75500000	0.536886	0.462114	132823	114380	116677	135620	500	0	500000
Chr12	75500000	76000000	0.535590	0.464410	135635	116937	115268	132160	0	0	500000
Chr12	76000000	76500000	0.524742	0.475258	129434	115945	121684	132937	0	0	500000
Chr12	76500000	77000000	0.521572	0.478428	129532	119525	119689	131254	0	0	500000
Chr12	77000000	77500000	0.526210	0.473790	133741	117317	119578	129364	0	0	500000
Chr12	77500000	78000000	0.519078	0.478922	130629	120530	118931	128910	1000	0	500000
Chr12	78000000	78500000	0.509350	0.490650	129646	124889	120436	125029	0	0	500000
Chr12	78500000	79000000	0.520642	0.479358	130313	119851	119828	130008	0	0	500000
Chr12	79000000	79500000	0.521754	0.477246	129568	117571	121052	131309	500	0	500000
Chr12	79500000	80000000	0.527106	0.472894	128926	117697	118750	134627	0	0	500000
Chr12	80000000	80500000	0.527308	0.471692	132824	119953	115893	130830	500	0	500000
Chr12	80500000	81000000	0.525742	0.473258	134760	116599	120030	128111	500	0	500000
Chr12	81000000	81500000	0.520728	0.478272	129676	119859	119277	130688	500	0	500000
Chr12	81500000	82000000	0.510494	0.489506	124598	121541	123212	130649	0	0	500000
Chr12	82000000	82500000	0.507644	0.491356	125626	121560	124118	128196	500	0	500000
Chr12	82500000	83000000	0.506190	0.493810	124218	123252	123653	128877	0	0	500000
Chr12	83000000	83500000	0.513696	0.485304	129381	121025	121627	127467	500	0	500000
Chr12	83500000	84000000	0.517738	0.482262	129907	120548	120583	128962	0	0	500000
Chr12	84000000	84500000	0.522414	0.477586	129636	119846	118947	131571	0	0	500000
Chr12	84500000	85000000	0.528040	0.471960	130884	118746	117234	133136	0	0	500000
Chr12	85000000	85500000	0.523306	0.475694	130532	118024	119823	131121	500	0	500000
Chr12	85500000	86000000	0.522784	0.477216	130626	120142	118466	130766	0	0	500000
Chr12	86000000	86500000	0.514860	0.485140	129626	119569	123001	127804	0	0	500000
Chr12	86500000	87000000	0.516560	0.483440	133528	121887	119833	124752	0	0	500000
Chr12	87000000	87500000	0.513038	0.486962	131617	122601	120880	124902	0	0	500000
Chr12	87500000	88000000	0.515282	0.482718	127540	119087	122272	130101	1000	0	500000
Chr12	88000000	88500000	0.510880	0.489120	126198	121960	122600	129242	0	0	500000
Chr12	88500000	89000000	0.510604	0.489396	125399	122182	122516	129903	0	0	500000
Chr12	89000000	89500000	0.512340	0.487660	131070	122312	121518	125100	0	0	500000
Chr12	89500000	90000000	0.518810	0.480190	132728	122267	117828	126677	500	0	500000
Chr12	90000000	90500000	0.509770	0.488230	130872	123807	120308	124013	1000	0	500000
Chr12	90500000	91000000	0.520034	0.478966	129898	120433	119050	130119	500	0	500000
Chr12	91000000	91500000	0.511406	0.488594	125014	121814	122483	130689	0	0	500000
Chr12	91500000	92000000	0.492446	0.507554	124430	127684	126093	121793	0	0	500000
Chr12	92000000	92500000	0.512672	0.485328	127110	122334	120330	129226	1000	0	500000
Chr12	92500000	92642281	0.458867	0.541133	32855	38894	38099	32433	0	0	142281
Chr13	0	500000	0.495606	0.504394	126490	124501	127696	121313	0	0	500000
Chr13	500000	1000000	0.454210	0.543790	111723	134817	137078	115382	1000	0	500000
Chr13	1000000	1500000	0.458340	0.541660	113751	136184	134646	115419	0	0	500000
Chr13	1500000	2000000	0.468376	0.529624	121486	135994	128818	112702	1000	0	500000
Chr13	2000000	2500000	0.500490	0.499510	128879	123770	125985	121366	0	0	500000
Chr13	2500000	3000000	0.481490	0.517510	122421	129930	128825	118324	500	0	500000
Chr13	3000000	3500000	0.490112	0.507888	126408	126961	126983	118648	1000	0	500000
Chr13	3500000	4000000	0.498606	0.499394	121828	124797	124900	127475	1000	0	500000
Chr13	4000000	4500000	0.491568	0.508432	122549	127784	126432	123235	0	0	500000
Chr13	4500000	5000000	0.503156	0.495844	125259	123212	124710	126319	500	0	500000
Chr13	5000000	5500000	0.506314	0.493686	126058	122399	124444	127099	0	0	500000
Chr13	5500000	6000000	0.489614	0.510386	126184	129368	125825	118623	0	0	500000
Chr13	6000000	6500000	0.527662	0.471338	130365	116307	119362	133466	500	0	500000
Chr13	6500000	7000000	0.511430	0.488570	129563	122422	121863	126152	0	0	500000
Chr13	7000000	7500000	0.506166	0.493834	125406	123252	123665	127677	0	0	500000
Chr13	7500000	8000000	0.520370	0.479630	128169	118121	121694	132016	0	0	500000
Chr13	8000000	8500000	0.510692	0.489308	132058	123038	121616	123288	0	0	500000
Chr13	8500000	9000000	0.516874	0.483126	128837	121447	120116	129600	0	0	500000
Chr13	9000000	9500000	0.515854	0.484146	128340	120584	121489	129587	0	0	500000
Chr13	9500000	10000000	0.495998	0.504002	129210	127655	124346	118789	0	0	500000
Chr13	10000000	10500000	0.505298	0.493702	129104	124710	122141	123545	500	0	500000
Chr13	10500000	11000000	0.508174	0.491826	122855	120808	125105	131232	0	0	500000
Chr13	11000000	11500000	0.515092	0.484908	127057	121237	121217	130489	0	0	500000
Chr13	11500000	12000000	0.511268	0.486732	128156	122440	120926	127478	1000	0	500000
Chr13	12000000	12500000	0.506136	0.493864	125530	122838	124094	127538	0	0	500000
Chr13	12500000	13000000	0.512220	0.487780	128543	121980	121910	127567	0	0	500000
Chr13	13000000	13500000	0.518318	0.479682	132525	121970	117871	126634	1000	0	500000
Chr13	13500000	14000000	0.524644	0.475356	132163	119203	118475	130159	0	0	500000
Chr13	14000000	14500000	0.524870	0.474130	134323	118213	118852	128112	500	0	500000
Chr13	14500000	15000000	0.521358	0.478642	128316	120432	118889	132363	0	0	500000
Chr13	15000000	15500000	0.520344	0.479656	130163	119642	120186	130009	0	0	500000
Chr13	15500000	16000000	0.525334	0.474666	130036	116515	120818	132631	0	0	500000
Chr13	16000000	16500000	0.509158	0.489842	123268	121306	123615	131311	500	0	500000
Chr13	16500000	17000000	0.510010	0.487990	127981	121829	122166	127024	1000	0	500000
Chr13	17000000	17500000	0.522212	0.477788	131046	120592	118302	130060	0	0	500000
Chr13	17500000	18000000	0.519188	0.480812	132054	122663	117743	127540	0	0	500000
Chr13	18000000	18500000	0.526926	0.472074	129824	117521	118516	133639	500	0	500000
Chr13	18500000	19000000	0.536056	0.463944	132753	115662	116310	135275	0	0	500000
Chr13	19000000	19500000	0.540102	0.459898	136026	116513	113436	134025	0	0	500000
Chr13	19500000	20000000	0.529914	0.469086	127244	115791	118752	137713	500	0	500000
Chr13	20000000	20500000	0.534380	0.464620	130564	114868	117442	136626	500	0	500000
Chr13	20500000	21000000	0.529912	0.470088	133856	116779	118265	131100	0	0	500000
Chr13	21000000	21500000	0.536438	0.462562	134602	116073	115208	133617	500	0	500000
Chr13	21500000	22000000	0.547324	0.451676	138839	112832	113006	134823	500	0	500000
Chr13	22000000	22500000	0.536576	0.463424	138545	116456	115256	129743	0	0	500000
Chr13	22500000	23000000	0.539442	0.459558	131960	112997	116782	137761	500	0	500000
Chr13	23000000	23500000	0.538932	0.461068	132060	114642	115892	137406	0	0	500000
Chr13	23500000	24000000	0.540504	0.458496	136292	114270	114978	133960	500	0	500000
Chr13	24000000	24500000	0.528692	0.470308	130835	117021	118133	133511	500	0	500000
Chr13	24500000	25000000	0.532300	0.467700	129379	113953	119897	136771	0	0	500000
Chr13	25000000	25500000	0.540602	0.458398	133824	114605	114594	136477	500	0	500000
Chr13	25500000	26000000	0.550618	0.448382	133329	112896	111295	141980	500	0	500000
Chr13	26000000	26500000	0.543008	0.456992	135919	113795	114701	135585	0	0	500000
Chr13	26500000	27000000	0.539936	0.460064	135352	114252	115780	134616	0	0	500000
Chr13	27000000	27500000	0.536544	0.463456	134350	115932	115796	133922	0	0	500000
Chr13	27500000	28000000	0.530174	0.468826	132589	117686	116727	132498	500	0	500000
Chr13	28000000	28500000	0.542824	0.456176	137076	114482	113606	134336	500	0	500000
Chr13	28500000	29000000	0.532844	0.467156	133929	117373	116205	132493	0	0	500000
Chr13	29000000	29500000	0.547092	0.450908	137981	111793	113661	135565	1000	0	500000
Chr13	29500000	30000000	0.549662	0.450338	137638	112559	112610	137193	0	0	500000
Chr13	30000000	30500000	0.536030	0.463970	135860	116727	115258	132155	0	0	500000
Chr13	30500000	31000000	0.528334	0.471666	132750	119065	116768	131417	0	0	500000
Chr13	31000000	31500000	0.537768	0.461232	133654	113745	116871	135230	500	0	500000
Chr13	31500000	32000000	0.519920	0.480080	127781	119636	120404	132179	0	0	500000
Chr13	32000000	32500000	0.528278	0.471722	131376	117295	118566	132763	0	0	500000
Chr13	32500000	33000000	0.530376	0.469624	134507	119251	115561	130681	0	0	500000
Chr13	33000000	33500000	0.533308	0.466692	132146	118450	114896	134508	0	0	500000
Chr13	33500000	34000000	0.548578	0.450422	137011	113214	111997	137278	500	0	500000
Chr13	34000000	34500000	0.560890	0.439110	140631	109154	110401	139814	0	0	500000
Chr13	34500000	35000000	0.548860	0.451140	133528	110056	115514	140902	0	0	500000
Chr13	35000000	35500000	0.547638	0.452362	136960	111872	114309	136859	0	0	500000
Chr13	35500000	36000000	0.535070	0.464930	134051	115912	116553	133484	0	0	500000
Chr13	36000000	36500000	0.525292	0.474708	129072	118367	118987	133574	0	0	500000
Chr13	36500000	37000000	0.505788	0.494212	127726	123376	123730	125168	0	0	500000
Chr13	37000000	37500000	0.522626	0.477374	132063	119365	119322	129250	0	0	500000
Chr13	37500000	38000000	0.520078	0.479922	130897	119772	120189	129142	0	0	500000
Chr13	38000000	38500000	0.540664	0.459336	132137	111474	118194	138195	0	0	500000
Chr13	38500000	39000000	0.540474	0.458526	134628	114895	114368	135609	500	0	500000
Chr13	39000000	39500000	0.550738	0.449262	137321	113136	111495	138048	0	0	500000
Chr13	39500000	40000000	0.552806	0.447194	142283	113668	109929	134120	0	0	500000
Chr13	40000000	40500000	0.546384	0.453616	141022	115229	111579	132170	0	0	500000
Chr13	40500000	41000000	0.560178	0.437822	139938	110125	108786	140151	1000	0	500000
Chr13	41000000	41500000	0.560480	0.439520	139597	109755	110005	140643	0	0	500000
Chr13	41500000	42000000	0.545304	0.454696	135426	110891	116457	137226	0	0	500000
Chr13	42000000	42500000	0.543534	0.455466	137220	115155	112578	134547	500	0	500000
Chr13	42500000	43000000	0.547692	0.452308	140258	114140	112014	133588	0	0	500000
Chr13	43000000	43500000	0.550858	0.449142	137306	112453	112118	138123	0	0	500000
Chr13	43500000	44000000	0.558318	0.441682	139101	110119	110722	140058	0	0	500000
Chr13	44000000	44500000	0.549168	0.450832	137600	112468	112948	136984	0	0	500000
Chr13	44500000	45000000	0.562510	0.436490	140966	109647	108598	140289	500	0	500000
Chr13	45000000	45500000	0.556184	0.443816	138787	111292	110616	139305	0	0	500000
Chr13	45500000	46000000	0.553354	0.446646	138042	112933	110390	138635	0	0	500000
Chr13	46000000	46500000	0.555910	0.444090	139366	109604	112441	138589	0	0	500000
Chr13	46500000	47000000	0.557486	0.442514	137716	109935	111322	141027	0	0	500000
Chr13	47000000	47500000	0.547680	0.452320	134895	113158	113002	138945	0	0	500000
Chr13	47500000	48000000	0.554384	0.445616	136969	109608	113200	140223	0	0	500000
Chr13	48000000	48500000	0.545884	0.454116	136446	111804	115254	136496	0	0	500000
Chr13	48500000	49000000	0.547894	0.452106	139363	114340	111713	134584	0	0	500000
Chr13	49000000	49500000	0.546966	0.451034	141150	114390	111127	132333	1000	0	500000
Chr13	49500000	50000000	0.554136	0.445864	140390	112427	110505	136678	0	0	500000
Chr13	50000000	50500000	0.557494	0.441506	139422	110262	110491	139325	500	0	500000
Chr13	50500000	51000000	0.547918	0.451082	133586	111970	113571	140373	500	0	500000
Chr13	51000000	51500000	0.550530	0.449470	134169	111493	113242	141096	0	0	500000
Chr13	51500000	52000000	0.551808	0.448192	136671	112612	111484	139233	0	0	500000
Chr13	52000000	52500000	0.556100	0.443900	139696	112682	109268	138354	0	0	500000
Chr13	52500000	53000000	0.560330	0.439670	139835	109814	110021	140330	0	0	500000
Chr13	53000000	53500000	0.552564	0.447436	137974	112736	110982	138308	0	0	500000
Chr13	53500000	54000000	0.555734	0.443266	139106	112534	109099	138761	500	0	500000
Chr13	54000000	54500000	0.552960	0.446040	134688	109843	113177	141792	500	0	500000
Chr13	54500000	55000000	0.551534	0.448466	133970	111828	112405	141797	0	0	500000
Chr13	55000000	55500000	0.567068	0.432932	141840	107581	108885	141694	0	0	500000
Chr13	55500000	56000000	0.564800	0.433200	142431	109093	107507	139969	1000	0	500000
Chr13	56000000	56500000	0.551548	0.448452	141253	111709	112517	134521	0	0	500000
Chr13	56500000	57000000	0.546926	0.452074	138013	113898	112139	135450	500	0	500000
Chr13	57000000	57500000	0.579104	0.419896	140428	102800	107148	149124	500	0	500000
Chr13	57500000	58000000	0.557392	0.441608	139457	109165	111639	139239	500	0	500000
Chr13	58000000	58500000	0.550756	0.449244	136470	112353	112269	138908	0	0	500000
Chr13	58500000	59000000	0.538626	0.461374	133204	115768	114919	136109	0	0	500000
Chr13	59000000	59500000	0.528830	0.470170	135157	120087	114998	129258	500	0	500000
Chr13	59500000	60000000	0.531838	0.468162	133079	117659	116422	132840	0	0	500000
Chr13	60000000	60500000	0.506612	0.493388	126669	121940	124754	126637	0	0	500000
Chr13	60500000	61000000	0.513818	0.486182	123982	118456	124635	132927	0	0	500000
Chr13	61000000	61500000	0.520532	0.479468	132206	120368	119366	128060	0	0	500000
Chr13	61500000	62000000	0.507740	0.491260	127008	122011	123619	126862	500	0	500000
Chr13	62000000	62500000	0.526514	0.473486	131528	119451	117292	131729	0	0	500000
Chr13	62500000	63000000	0.539192	0.460808	138354	117542	112862	131242	0	0	500000
Chr13	63000000	63500000	0.542500	0.457500	134585	113028	115722	136665	0	0	500000
Chr13	63500000	64000000	0.535240	0.463760	137480	116576	115304	130140	500	0	500000
Chr13	64000000	64500000	0.545632	0.453368	135057	111989	114695	137759	500	0	500000
Chr13	64500000	65000000	0.525428	0.474572	130098	118018	119268	132616	0	0	500000
Chr13	65000000	65500000	0.521966	0.478034	133053	119534	119483	127930	0	0	500000
Chr13	65500000	66000000	0.530406	0.468594	130797	116695	117602	134406	500	0	500000
Chr13	66000000	66500000	0.518342	0.480658	129873	120136	120193	129298	500	0	500000
Chr13	66500000	67000000	0.509922	0.489078	128710	122740	121799	126251	500	0	500000
Chr13	67000000	67500000	0.531278	0.468722	132509	117487	116874	133130	0	0	500000
Chr13	67500000	68000000	0.530042	0.469958	135668	118689	116290	129353	0	0	500000
Chr13	68000000	68500000	0.529806	0.468194	134419	117767	116330	130484	1000	0	500000
Chr13	68500000	69000000	0.536206	0.462794	134929	116294	115103	133174	500	0	500000
Chr13	69000000	69500000	0.514084	0.483916	132552	122225	119733	124490	1000	0	500000
Chr13	69500000	70000000	0.529792	0.470208	132775	118262	116842	132121	0	0	500000
Chr13	70000000	70500000	0.518632	0.480368	131394	120567	119617	127922	500	0	500000
Chr13	70500000	71000000	0.526672	0.473328	134429	119410	117254	128907	0	0	500000
Chr13	71000000	71500000	0.512982	0.487018	129184	122334	121175	127307	0	0	500000
Chr13	71500000	72000000	0.524338	0.474662	130928	118482	118849	131241	500	0	500000
Chr13	72000000	72500000	0.534970	0.465030	135415	116793	115722	132070	0	0	500000
Chr13	72500000	73000000	0.501278	0.498722	124869	123533	125828	125770	0	0	500000
Chr13	73000000	73500000	0.503906	0.494094	125950	123789	123258	126003	1000	0	500000
Chr13	73500000	74000000	0.509342	0.488658	127739	121818	122511	126932	1000	0	500000
Chr13	74000000	74500000	0.501938	0.498062	126979	125095	123936	123990	0	0	500000
Chr13	74500000	75000000	0.506902	0.492098	126936	123726	122323	126515	500	0	500000
Chr13	75000000	75500000	0.506544	0.493456	126327	122903	123825	126945	0	0	500000
Chr13	75500000	76000000	0.511552	0.488448	125215	120419	123805	130561	0	0	500000
Chr13	76000000	76500000	0.508788	0.490212	125864	121790	123316	128530	500	0	500000
Chr13	76500000	77000000	0.492186	0.506814	123502	127227	126180	122591	500	0	500000
Chr13	77000000	77500000	0.508602	0.491398	127736	122090	123609	126565	0	0	500000
Chr13	77500000	78000000	0.532164	0.467836	136426	119166	114752	129656	0	0	500000
Chr13	78000000	78500000	0.528422	0.471578	131514	119132	116657	132697	0	0	500000
Chr13	78500000	79000000	0.538090	0.460910	135182	115400	115055	133863	500	0	500000
Chr13	79000000	79500000	0.535862	0.464138	133948	116885	115184	133983	0	0	500000
Chr13	79500000	80000000	0.516212	0.483788	129551	119718	122176	128555	0	0	500000
Chr13	80000000	80500000	0.508266	0.491734	129217	122185	123682	124916	0	0	500000
Chr13	80500000	81000000	0.516020	0.483980	130456	121254	120736	127554	0	0	500000
Chr13	81000000	81500000	0.529572	0.470428	131923	116735	118479	132863	0	0	500000
